,scaling factor,time (sec),accel = sin(t/tscale)*ascale,sine argument,vel = (-cos(t/tscale)+1)*vscale,RR vel (m/s),err vel,pos = (-tscale(sin(t/tscale))+t)*vscale,RR pos (meters),error vel,error pos,time (min),vel Km/hr,pos Km,,,,,,,,,,,,,,,,,
,,1162.0000000,-0.187447074947996,4.0561452,109.132061108864000,109.038226759611000,0.0938343,94141.588976038100000,94250.562853410600000,0.0938343,108.9443924,19.3666667,392.5376163,94.2505629,,,,,,,,,,,,,,,,,
,,1163.0000000,-0.187949821336398,4.0596358,108.944362470134000,108.850276938275000,0.0940855,94250.627229723200000,94359.413130348800000,0.0940855,108.7561914,19.3833333,391.8609970,94.3594131,,,,,,,,,,,,,,,,,
,,1164.0000000,-0.188450277615540,4.0631265,108.756162229561000,108.661826660659000,0.0943356,94359.477533777700000,94468.074957009500000,0.0943356,108.5674911,19.4000000,391.1825760,94.4680750,,,,,,,,,,,,,,,,,
,,1165.0000000,-0.188948437687520,4.0666172,108.567462680306000,108.472878222972000,0.0945845,94468.139387746000000,94576.547835232500000,0.0945845,108.3782938,19.4166667,390.5023616,94.5765478,,,,,,,,,,,,,,,,,
,,1166.0000000,-0.189444295482416,4.0701078,108.378266121612000,108.283433927489000,0.0948322,94576.612293468500000,94684.831269159900000,0.0948322,108.1886017,19.4333333,389.8203621,94.6848313,,,,,,,,,,,,,,,,,
,,1167.0000000,-0.189937844958357,4.0735985,108.188574858781000,108.093496082531000,0.0950788,94684.895755087800000,94792.924765242500000,0.0950788,107.9984173,19.4500000,389.1365859,94.7929248,,,,,,,,,,,,,,,,,
,,1168.0000000,-0.190429080101597,4.0770891,107.998391203140000,107.903067002429000,0.0953242,94792.989279055000000,94900.827832244900000,0.0953242,107.8077428,19.4666667,388.4510412,94.9008278,,,,,,,,,,,,,,,,,
,,1169.0000000,-0.190917994926592,4.0805798,107.807717472017000,107.712149007503000,0.0955685,94900.892374135500000,95008.539981252400000,0.0955685,107.6165805,19.4833333,387.7637364,95.0085400,,,,,,,,,,,,,,,,,
,,1170.0000000,-0.191404583476069,4.0840704,107.616555988712000,107.520744424027000,0.0958116,95008.604551414900000,95116.060725676400000,0.0958116,107.4249329,19.5000000,387.0746799,95.1160607,,,,,,,,,,,,,,,,,
,,1171.0000000,-0.191888839821100,4.0875611,107.424909082467000,107.328855584206000,0.0960535,95116.125324305200000,95223.389581260600000,0.0960535,107.2328021,19.5166667,386.3838801,95.2233896,,,,,,,,,,,,,,,,,
,,1172.0000000,-0.192370758061174,4.0910518,107.232779088439000,107.136484826144000,0.0962943,95223.454208550500000,95330.526066086800000,0.0962943,107.0401906,19.5333333,385.6913454,95.3305261,,,,,,,,,,,,,,,,,
,,1173.0000000,-0.192850332324269,4.0945424,107.040168347671000,106.943634493820000,0.0965339,95330.590722233100000,95437.469700580600000,0.0965339,106.8471006,19.5500000,384.9970842,95.4374697,,,,,,,,,,,,,,,,,
,,1174.0000000,-0.193327556766925,4.0980331,106.847079207064000,106.750306937053000,0.0967723,95437.534385779200000,95544.220007517600000,0.0967723,106.6535347,19.5666667,384.3011050,95.5442200,,,,,,,,,,,,,,,,,
,,1175.0000000,-0.193802425574312,4.1015237,106.653514019349000,106.556504511479000,0.0970095,95544.284721964800000,95650.776512029100000,0.0970095,106.4594950,19.5833333,383.6034162,95.6507765,,,,,,,,,,,,,,,,,
,,1176.0000000,-0.194274932960304,4.1050144,106.459475143056000,106.362229578519000,0.0972456,95650.841255921600000,95757.138741607600000,0.0972456,106.2649840,19.6000000,382.9040265,95.7571387,,,,,,,,,,,,,,,,,
,,1177.0000000,-0.194745073167548,4.1085051,106.264964942488000,106.167484505351000,0.0974804,95757.203515142800000,95863.306226113000000,0.0974804,106.0700041,19.6166667,382.2029442,95.8633062,,,,,,,,,,,,,,,,,
,,1178.0000000,-0.195212840467532,4.1119957,106.069985787690000,105.972271664883000,0.0977141,95863.371029488500000,95969.278497777900000,0.0977141,105.8745575,19.6333333,381.5001780,95.9692785,,,,,,,,,,,,,,,,,
,,1179.0000000,-0.195678229160661,4.1154864,105.874540054422000,105.776593435723000,0.0979466,95969.343331191900000,96075.055091213600000,0.0979466,105.6786468,19.6500000,380.7957364,96.0750551,,,,,,,,,,,,,,,,,
,,1180.0000000,-0.196141233576320,4.1189770,105.678630124129000,105.580452202147000,0.0981779,96075.119954864900000,96180.635543415700000,0.0981779,105.4822743,19.6666667,380.0896279,96.1806355,,,,,,,,,,,,,,,,,
,,1181.0000000,-0.196601848072946,4.1224677,105.482258383910000,105.383850354074000,0.0984080,96180.700437503500000,96286.019393769800000,0.0984080,105.2854423,19.6833333,379.3818613,96.2860194,,,,,,,,,,,,,,,,,
,,1182.0000000,-0.197060067038097,4.1259584,105.285427226494000,105.186790287035000,0.0986369,96286.084318493600000,96391.206184056800000,0.0986369,105.0881533,19.7000000,378.6724450,96.3912062,,,,,,,,,,,,,,,,,
,,1183.0000000,-0.197515884888520,4.1294490,105.088139050205000,104.989274402147000,0.0988646,96391.271139616800000,96496.195458459000000,0.0988646,104.8904098,19.7166667,377.9613878,96.4961955,,,,,,,,,,,,,,,,,
,,1184.0000000,-0.197969296070217,4.1329397,104.890396258940000,104.791305106077000,0.0990912,96496.260445055600000,96600.986763565100000,0.0990912,104.6922140,19.7333333,377.2486984,96.6009868,,,,,,,,,,,,,,,,,
,,1185.0000000,-0.198420295058517,4.1364303,104.692201262130000,104.592884811018000,0.0993165,96601.051781399400000,96705.579648376100000,0.0993165,104.4935684,19.7500000,376.5343853,96.7055796,,,,,,,,,,,,,,,,,
,,1186.0000000,-0.198868876358140,4.1399210,104.493556474719000,104.394015934660000,0.0995405,96705.644697649600000,96809.973664310700000,0.0995405,104.2944754,19.7666667,375.8184574,96.8099737,,,,,,,,,,,,,,,,,
,,1187.0000000,-0.199315034503263,4.1434116,104.294464317132000,104.194700900157000,0.0997634,96810.038745225400000,96914.168365210900000,0.0997634,104.0949375,19.7833333,375.1009232,96.9141684,,,,,,,,,,,,,,,,,
,,1188.0000000,-0.199758764057591,4.1469023,104.094927215243000,103.994942136099000,0.0999851,96914.233477969100000,97018.163307347000000,0.0999851,103.8949571,19.8000000,374.3817917,97.0181633,,,,,,,,,,,,,,,,,
,,1189.0000000,-0.200200059614419,4.1503930,103.894947600350000,103.794742076485000,0.1002055,97018.228452151500000,97121.958049423500000,0.1002055,103.6945366,19.8166667,373.6610715,97.1219580,,,,,,,,,,,,,,,,,
,,1190.0000000,-0.200638915796699,4.1538836,103.694527909140000,103.594103160688000,0.1004247,97122.023226477600000,97225.552152584200000,0.1004247,103.4936784,19.8333333,372.9387714,97.2255522,,,,,,,,,,,,,,,,,
,,1191.0000000,-0.201075327257109,4.1573743,103.493670583664000,103.393027833431000,0.1006428,97225.617362091600000,97328.945180417600000,0.1006428,103.2923851,19.8500000,372.2149002,97.3289452,,,,,,,,,,,,,,,,,
,,1192.0000000,-0.201509288678111,4.1608649,103.292378071306000,103.191518544753000,0.1008595,97329.010422582600000,97432.136698962300000,0.1008595,103.0906590,19.8666667,371.4894668,97.4321367,,,,,,,,,,,,,,,,,
,,1193.0000000,-0.201940794772023,4.1643556,103.090652824750000,102.989577749981000,0.1010751,97432.201973989400000,97535.126276712300000,0.1010751,102.8885027,19.8833333,370.7624799,97.5351263,,,,,,,,,,,,,,,,,
,,1194.0000000,-0.202369840281080,4.1678463,102.888497301957000,102.787207909700000,0.1012894,97535.191584806600000,97637.913484622000000,0.1012894,102.6859185,19.9000000,370.0339485,97.6379135,,,,,,,,,,,,,,,,,
,,1195.0000000,-0.202796419977497,4.1713369,102.685913966126000,102.584411489722000,0.1015025,97637.978825989000000,97740.497896111700000,0.1015025,102.4829090,19.9166667,369.3038814,97.7404979,,,,,,,,,,,,,,,,,
,,1196.0000000,-0.203220528663535,4.1748276,102.482905285672000,102.381190961059000,0.1017143,97740.563270957300000,97842.879087072800000,0.1017143,102.2794766,19.9333333,368.5722875,97.8428791,,,,,,,,,,,,,,,,,
,,1197.0000000,-0.203642161171564,4.1783182,102.279473734192000,102.177548799887000,0.1019249,97842.944495603200000,97945.056635872700000,0.1019249,102.0756239,19.9500000,367.8391757,97.9450566,,,,,,,,,,,,,,,,,
,,1198.0000000,-0.204061312364124,4.1818089,102.075621790435000,101.973487487523000,0.1021343,97945.122078294800000,98047.030123360200000,0.1021343,101.8713532,19.9666667,367.1045550,98.0470301,,,,,,,,,,,,,,,,,
,,1199.0000000,-0.204477977133991,4.1852995,101.871351938272000,101.769009510389000,0.1023424,98047.095599881300000,98148.799132870600000,0.1023424,101.6666671,19.9833333,366.3684342,98.1487991,,,,,,,,,,,,,,,,,
,,1200.0000000,-0.204892150404236,4.1887902,101.666666666667000,101.564117359985000,0.1025493,98148.864643698200000,98250.363250230600000,0.1025493,101.4615681,20.0000000,365.6308225,98.2503633,,,,,,,,,,,,,,,,,
,,1201.0000000,-0.205303827128288,4.1922809,101.461568469646000,101.358813532857000,0.1027549,98250.428795572700000,98351.722063763400000,0.1027549,101.2560586,20.0166667,364.8917287,98.3517221,,,,,,,,,,,,,,,,,
,,1202.0000000,-0.205713002289997,4.1957715,101.256059846265000,101.153100530567000,0.1029593,98351.787643828600000,98452.875164294000000,0.1029593,101.0501412,20.0333333,364.1511619,98.4528752,,,,,,,,,,,,,,,,,
,,1203.0000000,-0.206119670903692,4.1992622,101.050143300582000,100.946980859663000,0.1031624,98452.940779291100000,98553.822145153700000,0.1031624,100.8438184,20.0500000,363.4091311,98.5538221,,,,,,,,,,,,,,,,,
,,1204.0000000,-0.206523828014244,4.2027528,100.843821341625000,100.740457031649000,0.1033643,98553.887795292000000,98654.562602185300000,0.1033643,100.6370927,20.0666667,362.6656453,98.6545626,,,,,,,,,,,,,,,,,
,,1205.0000000,-0.206925468697127,4.2062435,100.637096483363000,100.533531562952000,0.1035649,98654.628287674500000,98755.096133748300000,0.1035649,100.4299666,20.0833333,361.9207136,98.7550961,,,,,,,,,,,,,,,,,
,,1206.0000000,-0.207324588058476,4.2097342,100.429971244672000,100.326206974893000,0.1037643,98755.161854798500000,98855.422340723200000,0.1037643,100.2224427,20.1000000,361.1743451,98.8554223,,,,,,,,,,,,,,,,,
,,1207.0000000,-0.207721181235147,4.2132248,100.222448149308000,100.118485793658000,0.1039624,98855.488097544900000,98955.540826516800000,0.1039624,100.0145234,20.1166667,360.4265489,98.9555408,,,,,,,,,,,,,,,,,
,,1208.0000000,-0.208115243394777,4.2167155,100.014529725874000,99.910370550263100,0.1041592,98955.606619321000000,99055.451197067100000,0.1041592,99.8062114,20.1333333,359.6773340,99.0554512,,,,,,,,,,,,,,,,,
,,1209.0000000,-0.208506769735844,4.2202061,99.806218507791600,99.701863780527300,0.1043547,99055.517026065100000,99155.153060847600000,0.1043547,99.5975091,20.1500000,358.9267096,99.1551531,,,,,,,,,,,,,,,,,
,,1210.0000000,-0.208895755487722,4.2236968,99.597517033266100,99.492968025039600,0.1045490,99155.218926251100000,99254.646028872700000,0.1045490,99.3884190,20.1666667,358.1746849,99.2546460,,,,,,,,,,,,,,,,,
,,1211.0000000,-0.209282195910743,4.2271874,99.388427845259500,99.283685829128800,0.1047420,99254.711930893700000,99353.929714701800000,0.1047420,99.1789438,20.1833333,357.4212690,99.3539297,,,,,,,,,,,,,,,,,
,,1212.0000000,-0.209666086296252,4.2306781,99.178953491457500,99.074019742832600,0.1049337,99353.995653552900000,99453.003734444600000,0.1049337,98.9690860,20.2000000,356.6664711,99.4530037,,,,,,,,,,,,,,,,,
,,1213.0000000,-0.210047421966666,4.2341688,98.969096524239000,98.863972320865900,0.1051242,99453.069710338800000,99551.867706765500000,0.1051242,98.7588481,20.2166667,355.9103004,99.5518677,,,,,,,,,,,,,,,,,
,,1214.0000000,-0.210426198275531,4.2376594,98.758859500645000,98.653546122590400,0.1053134,99551.933719915900000,99650.521252888100000,0.1053134,98.5482327,20.2333333,355.1527660,99.6505213,,,,,,,,,,,,,,,,,
,,1215.0000000,-0.210802410607576,4.2411501,98.548244982347300,98.442743711982800,0.1055013,99650.587303508500000,99748.963996600100000,0.1055013,98.3372424,20.2500000,354.3938774,99.7489640,,,,,,,,,,,,,,,,,
,,1216.0000000,-0.211176054378772,4.2446407,98.337255535617200,98.231567657604000,0.1056879,99749.030084904400000,99847.195564257700000,0.1056879,98.1258798,20.2666667,353.6336436,99.8471956,,,,,,,,,,,,,,,,,
,,1217.0000000,-0.211547125036390,4.2481314,98.125893731294500,98.020020532567700,0.1058732,99847.261690460400000,99945.215584790200000,0.1058732,97.9141473,20.2833333,352.8720739,99.9452156,,,,,,,,,,,,,,,,,
,,1218.0000000,-0.211915618059049,4.2516221,97.914162144756400,97.808104914508600,0.1060572,99945.281749106200000,100043.023689705000000,0.1060572,97.7020477,20.3000000,352.1091777,100.0430237,,,,,,,,,,,,,,,,,
,,1219.0000000,-0.212281528956779,4.2551127,97.702063355885100,97.595823385551800,0.1062400,100043.089892349000000,100140.619513090000000,0.1062400,97.4895834,20.3166667,351.3449642,100.1406195,,,,,,,,,,,,,,,,,
,,1220.0000000,-0.212644853271070,4.2586034,97.489599949037700,97.383178532280800,0.1064214,100140.685754279000000,100238.002691623000000,0.1064214,97.2767571,20.3333333,350.5794427,100.2380027,,,,,,,,,,,,,,,,,
,,1221.0000000,-0.213005586574930,4.2620940,97.276774513013500,97.170172945705800,0.1066016,100238.068971571000000,100335.172864568000000,0.1066016,97.0635714,20.3500000,349.8126226,100.3351729,,,,,,,,,,,,,,,,,
,,1222.0000000,-0.213363724472939,4.2655847,97.063589641023400,96.956809221232900,0.1067804,100335.239183493000000,100432.129673790000000,0.1067804,96.8500288,20.3666667,349.0445132,100.4321297,,,,,,,,,,,,,,,,,
,,1223.0000000,-0.213719262601299,4.2690754,96.850047930657800,96.743089958631600,0.1069580,100432.196031907000000,100528.872763748000000,0.1069580,96.6361320,20.3833333,348.2751239,100.5288728,,,,,,,,,,,,,,,,,
,,1224.0000000,-0.214072196627889,4.2725660,96.636151983855100,96.529017762003700,0.1071342,100528.939161275000000,100625.401781510000000,0.1071342,96.4218835,20.4000000,347.5044639,100.6254018,,,,,,,,,,,,,,,,,
,,1225.0000000,-0.214422522252320,4.2760567,96.421904406869800,96.314595239751400,0.1073092,100625.468218664000000,100721.716376750000000,0.1073092,96.2072861,20.4166667,346.7325429,100.7217164,,,,,,,,,,,,,,,,,
,,1226.0000000,-0.214770235205986,4.2795473,96.207307810241100,96.099825004545400,0.1074828,100721.782853749000000,100817.816201754000000,0.1074828,95.9923422,20.4333333,345.9593700,100.8178162,,,,,,,,,,,,,,,,,
,,1227.0000000,-0.215115331252113,4.2830380,95.992364808760700,95.884709673293300,0.1076551,100817.882718816000000,100913.700911428000000,0.1076551,95.7770545,20.4500000,345.1849548,100.9137009,,,,,,,,,,,,,,,,,
,,1228.0000000,-0.215457806185815,4.2865286,95.777078021441400,95.669251867107400,0.1078262,100913.767468771000000,101009.370163295000000,0.1078262,95.5614257,20.4666667,344.4093067,101.0093702,,,,,,,,,,,,,,,,,
,,1229.0000000,-0.215797655834143,4.2900193,95.561450071484600,95.453454211273300,0.1079959,101009.436761138000000,101104.823617506000000,0.1079959,95.3454584,20.4833333,343.6324352,101.1048236,,,,,,,,,,,,,,,,,
,,1230.0000000,-0.216134876056136,4.2935100,95.345483586248900,95.237319335217200,0.1081643,101104.890256069000000,101200.060936841000000,0.1081643,95.1291551,20.5000000,342.8543496,101.2000609,,,,,,,,,,,,,,,,,
,,1231.0000000,-0.216469462742872,4.2970006,95.129181197217700,95.020849872474300,0.1083313,101200.127616343000000,101295.081786714000000,0.1083313,94.9125185,20.5166667,342.0750595,101.2950818,,,,,,,,,,,,,,,,,
,,1232.0000000,-0.216801411817518,4.3004913,94.912545539967500,94.804048460656800,0.1084971,101295.148507374000000,101389.885835174000000,0.1084971,94.6955514,20.5333333,341.2945745,101.3898858,,,,,,,,,,,,,,,,,
,,1233.0000000,-0.217130719235380,4.3039819,94.695579254135300,94.586917741421400,0.1086615,101389.952597213000000,101484.472752916000000,0.1086615,94.4782562,20.5500000,340.5129039,101.4844728,,,,,,,,,,,,,,,,,
,,1234.0000000,-0.217457380983950,4.3074726,94.478284983386800,94.369460360437500,0.1088246,101484.539556554000000,101578.842213276000000,0.1088246,94.2606357,20.5666667,339.7300573,101.5788422,,,,,,,,,,,,,,,,,
,,1235.0000000,-0.217781393082958,4.3109633,94.260665375384300,94.151678967354500,0.1089864,101578.909058734000000,101672.993892244000000,0.1089864,94.0426926,20.5833333,338.9460443,101.6729939,,,,,,,,,,,,,,,,,
,,1236.0000000,-0.218102751584420,4.3144539,94.042723081753800,93.933576215770100,0.1091469,101673.060779743000000,101766.927468459000000,0.1091469,93.8244293,20.6000000,338.1608744,101.7669275,,,,,,,,,,,,,,,,,
,,1237.0000000,-0.218421452572682,4.3179446,93.824460758053600,93.715154763197400,0.1093060,101766.994398221000000,101860.642623223000000,0.1093060,93.6058488,20.6166667,337.3745571,101.8606426,,,,,,,,,,,,,,,,,
,,1238.0000000,-0.218737492164474,4.3214352,93.605881063741000,93.496417271032900,0.1094638,101860.709595469000000,101954.139040494000000,0.1094638,93.3869535,20.6333333,336.5871022,101.9541390,,,,,,,,,,,,,,,,,
,,1239.0000000,-0.219050866508953,4.3249259,93.386986662140700,93.277366404524000,0.1096203,101954.206055446000000,102047.416406898000000,0.1096203,93.1677461,20.6500000,335.7985191,102.0474164,,,,,,,,,,,,,,,,,
,,1240.0000000,-0.219361571787753,4.3284165,93.167780220412000,93.058004832736200,0.1097754,102047.483464779000000,102140.474411731000000,0.1097754,92.9482294,20.6666667,335.0088174,102.1404744,,,,,,,,,,,,,,,,,
,,1241.0000000,-0.219669604215026,4.3319072,92.948264409516100,92.838335228521200,0.1099292,102140.541512764000000,102233.312746959000000,0.1099292,92.7284060,20.6833333,334.2180068,102.2333127,,,,,,,,,,,,,,,,,
,,1242.0000000,-0.219974960037495,4.3353979,92.728441904183900,92.618360268483700,0.1100816,102233.379891367000000,102325.931107228000000,0.1100816,92.5082786,20.7000000,333.4260970,102.3259311,,,,,,,,,,,,,,,,,
,,1243.0000000,-0.220277635534497,4.3388885,92.508315382883300,92.398082632949200,0.1102327,102325.998295233000000,102418.329189861000000,0.1102327,92.2878499,20.7166667,332.6330975,102.4183292,,,,,,,,,,,,,,,,,
,,1244.0000000,-0.220577627018024,4.3423792,92.287887527786400,92.177505005931200,0.1103825,102418.396421688000000,102510.506694867000000,0.1103825,92.0671225,20.7333333,331.8390180,102.5105067,,,,,,,,,,,,,,,,,
,,1245.0000000,-0.220874930832777,4.3458698,92.067161024737200,91.956630075098400,0.1105309,102510.573970740000000,102602.463324942000000,0.1105309,91.8460991,20.7500000,331.0438683,102.6024633,,,,,,,,,,,,,,,,,
,,1246.0000000,-0.221169543356201,4.3493605,91.846138563218300,91.735460531742200,0.1106780,102602.530645085000000,102694.198785474000000,0.1106780,91.6247825,20.7666667,330.2476579,102.6941988,,,,,,,,,,,,,,,,,
,,1247.0000000,-0.221461460998536,4.3528512,91.624822836318800,91.513999070743600,0.1108238,102694.266150111000000,102785.712784544000000,0.1108238,91.4031753,20.7833333,329.4503967,102.7857128,,,,,,,,,,,,,,,,,
,,1248.0000000,-0.221750680202858,4.3563418,91.403216540701000,91.292248390540800,0.1109682,102785.780193901000000,102877.005032935000000,0.1109682,91.1812802,20.8000000,328.6520942,102.8770050,,,,,,,,,,,,,,,,,
,,1249.0000000,-0.222037197445122,4.3598325,91.181322376567600,91.070211193095700,0.1111112,102877.072487236000000,102968.075244128000000,0.1111112,90.9591000,20.8166667,327.8527603,102.9680752,,,,,,,,,,,,,,,,,
,,1250.0000000,-0.222321009234206,4.3633231,90.959143047628800,90.847890183861500,0.1112529,102968.142743599000000,103058.923134312000000,0.1112529,90.7366373,20.8333333,327.0524047,103.0589231,,,,,,,,,,,,,,,,,
